ID,Type,Org ID,Email,Password,Date Created
ab5543a1-9e85-4175-902d-664d1d3d808a,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
12f06a34-6e3c-4b3a-9a08-664b37c143b0,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
7ea92d8e-461c-492a-a8ff-1d4b1c36ef18,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
510063b1-9823-4e7e-8f27-f5a89a6c2c04,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
44cfb57f-0fc7-4933-8a97-6a9a0e8a7c63,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
7fb1e7ba-fa28-437f-b1f3-8bb035cb8c23,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
220503f8-9265-4609-a86f-66872a38635b,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
d6350313-c90c-495f-bb93-05e39db06037,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
023f65fb-ac17-453e-a788-ad455f7c85ba,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
aae9c92d-31d4-42e0-925a-a3b4db5415a2,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
ee92eec8-a7c1-40e0-9e1d-72611b355533,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
c49f6c4a-ed69-4941-bbb1-26a420822d30,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
288ddef3-c859-4f52-bdf9-ca0086927469,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
0ee30acb-2397-4ffa-84ba-04cce407fbda,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
0a425b91-6c00-45f0-bcc6-795c25160fbe,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
f4e700c4-e4a7-430c-81b4-9337f43a4271,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
df1e7e8d-e384-4dbe-9ae6-2ec94b950d48,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
0d6fbfa0-66e5-4e64-8d0f-ca9461f96417,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
a9c2c3ca-7e6d-4243-949d-9c5a2dbe8ed6,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
c51a56ec-297a-409c-a3a5-e180607963f2,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
d63b4501-a845-4a5a-b439-f1391591cca6,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
3490443a-ac44-42f3-b628-d08216928b09,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
34b3ec3f-ff7c-43b5-977c-6cc319125ac5,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
c47178c9-7feb-4d20-9771-12de4f0181d8,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
8a09636a-4bab-41d8-913e-cbd63676eea3,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
e926e26f-28ce-4923-abce-825ee4296c70,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
a03337fb-3f49-467a-b847-9db7082cdbcc,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
fed38b2a-8ae8-44ae-91ba-3afb556f46e6,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
b0754294-796e-4c45-9f64-e301cddc7c10,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
cb6aa0bb-ca7d-45de-a11b-1026ac7d23cc,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
20beb830-c23a-45f5-b7ec-90bff7c41861,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
a80a80b1-41eb-431b-8034-4a510856b14e,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
2ff7114b-ae2b-4b66-bd8b-d112e84e30f3,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
171ad7e0-bf4e-4f91-bfb1-9c8106157d31,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
2f5ba0fa-1122-4952-b205-fe15166d8f09,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
f61bb772-36dd-408c-963c-85e14363ba43,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
58cc9784-5a18-4c3f-983f-a4ff82fe5d09,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
6c84e59c-3b17-4a29-8842-e23ec3e99e73,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
3a8c5f12-62cf-43bc-a86e-9bc0af278148,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
8c812416-193a-49f7-a47a-252caf1305e3,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
9cf77cfb-dabd-4642-aee7-81a0c849335d,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
091c993d-59a5-44e4-8389-89908de57369,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
081fd102-b761-4084-ae4a-c334acb4761b,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
a036a8f0-e2bd-47f6-abaf-f009208902dd,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
dc6524e5-8c0d-4195-a442-d5d5146b20df,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
5707ff5c-101b-46d7-80bc-e1a57dc6ce7a,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
1d4e7e2b-2d5f-4f49-a986-1a1f6f01d56f,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
5c811291-6190-409d-b864-26817ab7eb7d,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
b7fc6fa6-2720-4fce-83cd-ed8a7f25ba97,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
edfda303-a764-44c6-9465-7a1c03181a49,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
6e8bf26e-6bc7-4c52-8871-3d34a9b98c0d,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
6b0d8322-6422-4739-bbbd-72ef3ca623af,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
a4c0d19f-772a-44f6-8a02-caaf4b06d22e,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
22617500-385c-4b7f-a93b-a4c8d04f34a6,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
43370438-f969-4ea1-a737-5e5dce0eda9e,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
d0e05459-31bb-4305-96c1-f1d43b446199,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
1debba13-fc58-407c-afb0-b3b0004d9554,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
00873d9a-8a17-45e9-8564-52b7deaf539f,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
af9cdde7-3692-4c4c-824b-0119c4ac0f1b,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
58b825b1-31db-49d8-8e5b-682d03cfd3a4,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
1f60a952-2fb9-4625-b528-a9a4e0651713,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
036ff4c3-4b9c-41db-bef3-f1023809d792,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
78ce9af0-9ffe-4c89-8789-6a3ba4e7a333,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
42e7db9e-800a-4298-b49b-a6b0b1ad386a,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
d13562d3-1d99-48fa-bf04-a17e49b67bec,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
527d493c-3383-4aab-81f8-8aaec9ccb9e4,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
eb4fe2ab-5472-44a1-9a9e-788b90dc5cb8,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
320842c4-eba6-4b72-a9dc-c18dbb032d35,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
d7cccc66-3531-4f3a-a99e-8f030fac2438,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
8b563eba-bdb2-4f3e-89b5-1704cdc38717,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
851bab15-c74f-43ae-a7c1-10cbc6f7b65c,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
6bc6e07a-9ab5-4509-abdb-ffd10ec2bf66,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
98367a1b-ea67-48d6-944c-e9fcc5da7e24,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
5f9a41ff-68c2-49de-a02c-7d34c62352c0,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
3cd125b1-2e27-4acb-8c2c-87e75bd139e1,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
6e950a27-2cbf-45d7-8203-293488da4350,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
8d7fda63-ff9c-4643-8db3-ac49dd052d3a,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
c658fcc7-df88-4fac-99e9-68ee85fe59c6,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
11ae88c4-47d4-4558-b9c1-ecef62b362ae,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
9e8335a6-8fca-46b9-b51c-d4885f282f54,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
98c683e8-77c7-486d-9eec-2281c8bc0598,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
99c3f19f-2ad7-479e-b8e6-0351e5145e33,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
2da91e82-9614-4b62-99e4-f0d431e46ca0,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
6ff28ae2-c24c-44e5-81f5-76147594b619,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
17ad08c2-b37f-4d93-8b78-d998cbabf5b8,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
84d28d93-cc0f-4ef5-a9bb-cfdb6838a5e0,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
9775e291-3c4a-4d33-a69b-7cc45ec19274,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
064cc91a-f21f-4b10-9bcd-8bf2ab136aff,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bef389a5-6ae7-4db3-9c3e-62321f7e3d68,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
305c7b45-7716-431f-a0b1-de5b795a9b90,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
0e4f3b6a-920b-4973-bda9-dd4e79a53433,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
13e93d0b-e1bc-46d1-8832-7af5e79f35e5,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
2b7adc8f-16a2-406b-a2aa-f8ebe14758e2,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
99adfb6b-b814-4866-a8b1-2ba0218b4c2c,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
a430cd11-0dfd-4477-b551-ae21be09c1ff,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
51f97168-b10b-40b9-b88a-25f880439a2e,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
855fdd37-0100-4d62-8a94-18ed1c902c13,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
3bcf83ec-8537-4de7-bd76-7cb8a0223fb8,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
9aee5946-9571-4582-91b2-5fff4ff26435,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
091a9620-4ade-4bed-9a69-6ccac47b7caf,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
59a23328-6798-454d-8bd8-837306f87980,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
948a021d-df2c-44f4-80a0-bd01920da0bc,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
78c91b56-007c-4911-91ce-3e089cbd6378,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
07feba3d-b28f-4acf-b677-9c44be063bb4,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
e773bafe-9ec9-4f94-80c0-8ca58dddda62,Student,12345678,finddbuser@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
4af196fe-7452-460f-866d-e0f9f75e2b95,Student,12345678,casecheckin@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
ea464227-3116-46b6-9153-86d332f515d8,External Partner,ORG001,ratepartner@external.com,password123,Mon Dec 01 18:08:41 EST 2025
07084a78-a912-45ff-996b-595e542a13c0,Student,12345678,checkinuser@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
42bcce2f-987f-4a9f-b4d7-1dcbca024fb9,Student,12345678,loginuser@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
2a476f43-a730-4c59-9877-7a445c346338,Student,12345678,idgen@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
e4719dd1-2567-4022-92f8-91fc9074f21f,Staff,STAFF001,ratestaff@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
261476f0-dd92-49c4-ae7c-7f2145b55e16,Student,12345678,nullroom@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
ab3713d3-f983-4f1f-91c4-c42bd85b15f4,Student,12345678,finduser@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
6a748f59-f670-4b95-be51-017598ef812e,Student,12345678,bookinguser@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
068d9b61-0173-4b9b-854c-8648589eb3aa,Admin,-,adminlogin@yorku.ca,adminpass,Mon Dec 01 18:08:41 EST 2025
c6c3ea7b-d7a3-4992-a381-08c66d13bf7a,Student,12345678,noroom@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
348e0bf0-3344-4d6f-9273-14c24348629f,Student,12345678,roombooking@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
36aa8933-2ed2-4222-8130-bc11c4c3da9a,Student,12345678,rateuser@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
71810e13-e28b-453a-9598-ad56f7efabf5,Student,12345678,conflictuser@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
430b379a-8d62-49cf-98b9-723b0ddaccef,Student,12345678,roomstate@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
a98ff4ed-6752-4093-9f6a-d84e7e27692e,Student,12345678,emptyroom@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
26a2b46e-90d3-447f-8df6-c288a6af2c55,Student,12345678,disabledroom@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
ded884c6-0cf9-4b1b-97c7-17f5bbbecdfa,Faculty,FAC001,ratefaculty@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
7cabc40d-99c8-44c1-a68f-85e7893701ce,Student,12345678,emailmismatch@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
9159c316-40f1-4251-b0f7-4183e5183c84,Student,12345678,updateuser@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
6cb56c92-bc18-4cf9-9ef6-f693295abe65,Student,12345678,typemismatch@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
02cde164-70c6-41b7-b36a-fb45c4318e32,Student,12345678,bookfail@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
7801e7c9-546f-408b-9ca2-9d522f98fee0,Student,12345678,notfoundroom@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
51da2b53-dd9c-43e1-b0a9-31ad6ecb2177,Admin,-,findadmin@yorku.ca,adminpass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
51cf8c4e-773e-4748-8b2a-ec3f9c4512fd,Staff,STAFF002,findstaff@yorku.ca,staffpass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
f38449e1-6682-486a-b5cd-00b063820bfc,Student,88888888,update@yorku.ca,oldpassword,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
58f43156-59a2-4293-9f47-71058627609b,Student,10101010,update1@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
41e33f2f-bc66-46a6-a4a0-b10855659733,Student,20202020,update2@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
ecdbb7bb-c223-4fd6-8c2c-65d18f45486f,Student,11111111,findbystudent@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
6ffe7823-904c-4803-86e2-0762bbdd2d74,Faculty,FAC001,findfaculty@yorku.ca,facultypass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
4f3fa2ef-1a62-41ce-a56f-9452b2311e6e,Admin,-,admin@yorku.ca,adminpass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
0fcf1cce-e339-4f4e-9011-d097178e59d9,Staff,STAFF001,staff@yorku.ca,staffpass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
16065580-9f1d-4bbe-ab57-b393e7155efa,Student,55555555,all1@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
a3f5fbd3-a32d-4a17-8c2f-69fd1a3946a8,Student,66666666,all2@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
19957900-5fdd-4e7c-82ab-2163f351b569,Student,77777777,allstudent@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
ee208b32-b935-4f5e-b642-a624314b1f8d,Admin,-,alladmin@yorku.ca,adminpass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
65567c9b-f94a-432b-998e-ebd8546cfdeb,Student,99999999,updateemail@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
1ecac874-2011-4447-9ab1-2f39a8a06850,Faculty,FAC002,findbyfaculty@yorku.ca,facultypass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
53ade4bc-4b9b-402d-95e6-6e6bf01b566a,Staff,STAFF001,writeaccount@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
f13b6d48-2e4f-43b1-b924-a2680e64b9fb,External Partner,50505050,updatetype1@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
7eb45276-068e-4d15-9070-4b78da258ee0,Student,60606060,updatetype2@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
dd10f1a0-201b-4239-a7f7-8c29e308188c,Staff,30303030,updatetype@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
d2c44903-8eb4-428c-a4d1-39d9deb36e39,Admin,-,writeadmin@yorku.ca,adminpass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
2c725df7-441c-42a7-9325-ee5fbb49c83d,External Partner,ORG001,partner@external.com,partnerpass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
ee337885-7be6-4fba-8758-655c96216371,Student,33333333,exists@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
90ba8743-322d-4238-803b-96bac3849119,Student,12345678,student@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
5b574191-00db-48f8-80a5-e9f0023edd3d,Student,44444444,caseexists@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
bc48cdc4-6467-46c3-91c3-d3ee86cf1082,External Partner,ORG003,findbypartner@external.com,partnerpass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
6f10d72c-d004-4d24-b549-60b6240fe511,Faculty,FAC001,faculty@yorku.ca,facultypass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
fd74a6b2-d545-4fa1-b6f0-d2c83e001556,External Partner,ORG002,findpartner@external.com,partnerpass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
fc0bee45-b37c-4b87-87f9-971cbfcd0851,Faculty,40404040,updatetypecase@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
11bffcaf-bca1-4abc-853c-29f756d8641f,Student,22222222,caseinsensitive@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
a29c7bf8-f768-4a53-b20c-82954768bd49,Admin,-,findbyadmin@yorku.ca,adminpass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
d0219615-35aa-41ce-9383-21ed9b4218e8,Staff,STAFF003,findbystaff@yorku.ca,staffpass,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
bfcb6d44-8652-4867-a485-41ff9c708c72,Chief Event Coordinator,-,chief@gmail.com,Chief1234$,Mon Dec 01 18:08:41 EST 2025
21f76141-d59e-47a9-aa4f-88edff6904e3,Student,87654321,findstudent@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
5ce3e42c-2d5c-4a29-8677-29f92a5eed84,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
cdca2d06-bdfd-4408-a548-6974e1924ffe,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
ca265b1e-978f-4f87-b609-2b3a4bf08d37,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
ecfdeb6b-4560-46b8-84c5-1b1bd9d6cea3,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
6d7aa9a4-9594-4375-9770-d5904425e2a3,Student,12345678,test@yorku.ca,password123,Mon Dec 01 18:08:41 EST 2025
